Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,radiation_type,field_of_view,min_range,max_range,range
1728916969.8103447,990,1728916969,801076173,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916969.8449895,991,1728916969,835979461,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916969.880618,992,1728916969,871547460,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916969.9169352,993,1728916969,906908988,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916969.951207,994,1728916969,942213535,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916969.9867795,995,1728916969,977949857,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916970.0232074,996,1728916970,13544797,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916970.0579433,997,1728916970,48860311,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916970.0935328,998,1728916970,84439277,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.1308613,999,1728916970,119920730,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.1646721,1000,1728916970,155582427,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.2002263,1001,1728916970,190980434,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916970.236669,1002,1728916970,226678371,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916970.270855,1003,1728916970,262023687,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916970.3064873,1004,1728916970,297659397,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916970.342848,1005,1728916970,333086967,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916970.377634,1006,1728916970,368774414,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916970.4131064,1007,1728916970,404154539,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11400000005960464
1728916970.4494925,1008,1728916970,439661741,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11400000005960464
1728916970.4842706,1009,1728916970,475204944,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.5198317,1010,1728916970,510689258,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.5561624,1011,1728916970,546245098,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.5904872,1012,1728916970,581596851,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.6260726,1013,1728916970,617117643,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.6627178,1014,1728916970,652720689,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.697201,1015,1728916970,688148021,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916970.7330081,1016,1728916970,723623752,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916970.7686415,1017,1728916970,759026527,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916970.8034387,1018,1728916970,794368743,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.8389888,1019,1728916970,829941511,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.8753536,1020,1728916970,865605831,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916970.9100316,1021,1728916970,901072502,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916970.9457202,1022,1728916970,936685085,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916970.9821236,1023,1728916970,972006082,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916971.0171912,1024,1728916971,7560729,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916971.0519001,1025,1728916971,42843818,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916971.0887077,1026,1728916971,78259944,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916971.1240256,1027,1728916971,115031003,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916971.158158,1028,1728916971,149334430,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916971.1944344,1029,1728916971,184686422,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916971.2306159,1030,1728916971,220992326,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916971.265808,1031,1728916971,256590366,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916971.303128,1032,1728916971,293316125,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916971.34144,1033,1728916971,328643083,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916971.3746402,1034,1728916971,365218639,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916971.410008,1035,1728916971,401201248,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916971.4456644,1036,1728916971,436694622,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916971.481355,1037,1728916971,472088336,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916971.5170686,1038,1728916971,507359743,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916971.5648391,1039,1728916971,543550968,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916971.5907552,1040,1728916971,580534934,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11299999803304672
1728916971.625647,1041,1728916971,615523099,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11299999803304672
1728916971.6662505,1042,1728916971,653114557,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11299999803304672
1728916971.6987145,1043,1728916971,689700126,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916971.7361066,1044,1728916971,726392030,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916971.7709277,1045,1728916971,761923789,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916971.8080292,1046,1728916971,798187732,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916971.8447974,1047,1728916971,835064888,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916971.8894308,1048,1728916971,870258569,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916971.915633,1049,1728916971,906571865,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10199999809265137
1728916971.9576266,1050,1728916971,947094678,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10199999809265137
1728916971.9957864,1051,1728916971,986520528,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916972.0293458,1052,1728916972,20143508,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916972.0641737,1053,1728916972,54494380,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916972.0999606,1054,1728916972,90728044,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916972.1368775,1055,1728916972,127360105,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916972.1724117,1056,1728916972,162503957,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916972.2076685,1057,1728916972,198788166,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916972.2442882,1058,1728916972,235088109,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916972.281221,1059,1728916972,271230936,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916972.3163605,1060,1728916972,307428836,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916972.352461,1061,1728916972,343708753,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916972.3898432,1062,1728916972,380224227,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916972.424646,1063,1728916972,415789127,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916972.4602144,1064,1728916972,451104164,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916972.4962068,1065,1728916972,486444950,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916972.5308568,1066,1728916972,522021770,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916972.5674148,1067,1728916972,558258295,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916972.6047597,1068,1728916972,594773292,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916972.639919,1069,1728916972,630169868,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916972.6747437,1070,1728916972,665405035,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916972.7124538,1071,1728916972,701403141,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916972.7468264,1072,1728916972,737649917,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916972.7828927,1073,1728916972,773983001,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916972.81966,1074,1728916972,810058593,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916972.8550355,1075,1728916972,846175193,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916972.8905914,1076,1728916972,881528377,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10100000351667404
1728916972.9281874,1077,1728916972,917611360,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10100000351667404
1728916972.9628117,1078,1728916972,953789949,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10100000351667404
1728916972.9992878,1079,1728916972,990053653,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1120000034570694
1728916973.0361474,1080,1728916973,26225566,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1120000034570694
1728916973.0709524,1081,1728916973,62219619,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1120000034570694
1728916973.1074827,1082,1728916973,98374605,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916973.1443398,1083,1728916973,134487867,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916973.1816335,1084,1728916973,170481204,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916973.2156372,1085,1728916973,206628561,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916973.2526891,1086,1728916973,242759943,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916973.2879295,1087,1728916973,278905391,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916973.324588,1088,1728916973,314931154,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916973.3608205,1089,1728916973,351110458,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916973.3966231,1090,1728916973,387409687,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916973.4329162,1091,1728916973,423600912,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916973.4697905,1092,1728916973,459674835,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916973.5048075,1093,1728916973,495798587,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916973.5408702,1094,1728916973,532000303,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916973.5780935,1095,1728916973,567982912,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916973.612879,1096,1728916973,604057550,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916973.6491547,1097,1728916973,640259742,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916973.6859663,1098,1728916973,676250696,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11599999666213989
1728916973.7216904,1099,1728916973,712544679,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11599999666213989
1728916973.7577596,1100,1728916973,748621463,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11599999666213989
1728916973.7952862,1101,1728916973,784734249,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916973.8299587,1102,1728916973,820835351,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916973.8660073,1103,1728916973,856951236,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916973.902268,1104,1728916973,892227411,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10199999809265137
1728916973.9378889,1105,1728916973,928390502,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10199999809265137
1728916973.9738119,1106,1728916973,964606046,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10199999809265137
1728916974.0101821,1107,1728916974,555038,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916974.0459073,1108,1728916974,36754131,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916974.0814548,1109,1728916974,72615861,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916974.1177878,1110,1728916974,108796834,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916974.1535892,1111,1728916974,144811868,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916974.189692,1112,1728916974,180946350,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916974.226266,1113,1728916974,217136621,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916974.2623568,1114,1728916974,253126382,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10300000011920929
1728916974.3029058,1115,1728916974,293115615,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916974.3472316,1116,1728916974,335006952,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916974.376595,1117,1728916974,367481708,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
