Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1728578976.676378,34727,1728578976,665692800,base_link,0.0014157357995234594,0.00023511802641468604,-0.706911592899831,-0.7073004596601669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0001241673598997295,0.0003427763294894248,0.0001367110235150903,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.6971946,34728,1728578976,684861760,base_link,0.0014278685317206145,0.00023919220061828744,-0.7069098685768384,-0.7073021572759581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0005837285425513983,0.0005122118745930493,-0.0003261748934164644,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.7205937,34729,1728578976,704861760,base_link,0.0014289931694992446,0.00023537922323452822,-0.7069012211747686,-0.7073107987842144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00011849462316604331,0.0008242174517363309,-0.0011716019362211227,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.7359688,34730,1728578976,724861760,base_link,0.0014300569195413665,0.0002368679512991588,-0.7069019058230679,-0.7073101118848045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00037530402187258005,8.568953489884761e-06,0.0002267452364321798,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.7561312,34731,1728578976,744861760,base_link,0.0014299639218469326,0.00022559873461351512,-0.706902447185892,-0.707309574706147,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00027029277407564223,0.0005734811420552433,-0.0002560712164267898,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.7780247,34732,1728578976,765861760,base_link,0.001435827259003674,0.00022005471444711864,-0.7069047120977173,-0.7073073009591009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00040135293966159225,0.0005449074087664486,0.0008408529101870953,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.816175,34733,1728578976,785031744,base_link,0.0014375149955421491,0.00021596045179050172,-0.7069055536778885,-0.7073064576907796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0001250762288691476,0.00034117556060664356,0.0001387771917507052,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.8260272,34734,1728578976,805031744,base_link,0.0014432731029842235,0.00022472003415650705,-0.7069077829492477,-0.7073042152210289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0012286852579563856,-2.675905125215641e-05,0.0006856254767626524,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.8371289,34735,1728578976,825031744,base_link,0.0014372690281212023,0.00021860510075173483,-0.706909051107061,-0.7073029619141046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00044977583456784487,9.00364830158647e-06,-0.0003176761092618108,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.8811805,34736,1728578976,846031744,base_link,0.001420913459499134,0.00022910076408723344,-0.7069099410254163,-0.7073021022146216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007460554479621351,-0.00196502055041492,0.0005087419995106759,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.8923516,34737,1728578976,866031744,base_link,0.0014219118529951893,0.0002254357807229135,-0.7069086788901953,-0.707303362819031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00026685389457270503,-0.00020162219880148768,-0.00010274219675920901,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.9045217,34738,1728578976,885202752,base_link,0.0014203515483949018,0.00022006597361135796,-0.7069087733617768,-0.7073032732262692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-9.801074338611215e-05,0.00030594077543355525,4.056520992889963e-06,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.9174314,34739,1728578976,905202752,base_link,0.001417794525671982,0.00021920964377580574,-0.7069119197663435,-0.7073001339587588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006497391732409596,-0.00016938641783781342,0.0006490991218015552,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.9358563,34740,1728578976,925202752,base_link,0.001420305832944112,0.0002139944872245076,-0.7069171143043056,-0.7072949387924204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.7764856238500215e-05,0.0008899368112906815,0.0006705331034027039,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.956457,34741,1728578976,945202752,base_link,0.0014171698611683498,0.00021227622878163338,-0.7069264978162908,-0.7072855669767207,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006247867713682353,-0.00026855428586713953,0.0015089309308677912,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.9774108,34742,1728578976,966202752,base_link,0.0014060259810261446,0.00021271847756415533,-0.7069378414113558,-0.7072742510670401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007630615727975965,-0.0007529787253588436,0.0014447675785049796,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578976.996861,34743,1728578976,986374016,base_link,0.0013963734690082932,0.00021581900850054512,-0.7069410615065214,-0.7072710506724584,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0005999270360916853,-0.0011455183848738668,0.000919856713153422,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.0414708,34744,1728578977,5374016,base_link,0.0013993698426789227,0.0002247595774298704,-0.7069434960300882,-0.7072686085695677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0014385266695171595,-0.0005326822865754366,-2.3130443878471787e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.048566,34745,1728578977,26374016,base_link,0.0013886844597957736,0.00022343323902920148,-0.7069462499129224,-0.7072658774231334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007434246363118291,-0.0002821872476488352,8.95215780474246e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.0576258,34746,1728578977,45374016,base_link,0.0013908070700633913,0.00022034186590826865,-0.7069393788509918,-0.7072727421122136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00023277026775758713,0.0002442342520225792,-0.0010217486415058374,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.0866864,34747,1728578977,66374016,base_link,0.0013907152871137727,0.00022939340631334505,-0.7069386169196036,-0.7072735009863254,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0007031696732155979,-0.0001762510219123215,-0.000544055481441319,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.0999825,34748,1728578977,85546048,base_link,0.0013863823293565817,0.00022829820006638825,-0.7069410916449863,-0.707271036285075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002081190759781748,-0.00038104932173155243,0.00022928767430130398,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.1171982,34749,1728578977,105546048,base_link,0.0013723820250037364,0.00023219873044830235,-0.7069488886289996,-0.7072632688875827,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007693680236116052,-0.0012986767105758188,0.001115580787882209,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.1372983,34750,1728578977,125546048,base_link,0.0013755955256838529,0.00022813970505260018,-0.7069466747936058,-0.7072654768101496,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002180344599764794,0.00046016796841286123,0.00011929936590604479,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.156754,34751,1728578977,145546048,base_link,0.0013848571820537377,0.00022121154913636406,-0.7069398750095376,-0.7072722575907633,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.436716259690002e-05,0.0009301347890868782,-0.0011364733800292017,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.1776447,34752,1728578977,166546048,base_link,0.0013817031949164716,0.0002247206129482643,-0.7069369694329011,-0.7072751668523026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00018635093874763697,0.00011246508802287275,-0.000473160354886204,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.196917,34753,1728578977,186716800,base_link,0.0013859987562385623,0.00020855157242896026,-0.7069376039909466,-0.7072745291449627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0005138052511028945,0.000764561234973371,-0.00036561588058248173,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.217642,34754,1728578977,205716800,base_link,0.001385428625416314,0.00019563988725196808,-0.7069377406622865,-0.70727439734509,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007531362934969366,0.0012856656685471535,3.380936686880871e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.2413208,34755,1728578977,225716800,base_link,0.0013856204372615821,0.00020912840423753637,-0.7069435813223045,-0.7072685551814875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0008493897039443254,-0.0007123117102310061,0.0003858895506709815,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.2572021,34756,1728578977,245716800,base_link,0.001398451102158171,0.00020257421028373353,-0.7069465642409313,-0.7072655502752465,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00039070271304808557,0.0006503177573904396,0.0009442764567211269,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.27763,34757,1728578977,266716800,base_link,0.0013911501564226368,0.00020044506631272234,-0.7069483671813133,-0.7072637631482986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00012599435285665095,0.0001846399100031704,0.0001774973206920549,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.3206265,34758,1728578977,286888064,base_link,0.00139286361248627,0.0002031563679330164,-0.706941576278003,-0.7072705468121936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00018392829224467278,-0.00024103961186483508,-0.0005300393095239997,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.3285956,34759,1728578977,305888064,base_link,0.0013978821851767889,0.00020397887943274405,-0.7069451626410262,-0.7072669519611858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003405613242648542,0.0003865225880872459,0.0003899009607266634,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.3371534,34760,1728578977,325888064,base_link,0.0013981992192657101,0.00019194142050886525,-0.7069485723828058,-0.7072635464968817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000336592027451843,0.0010049446718767285,0.0005390626029111444,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.3572266,34761,1728578977,345888064,base_link,0.0014055086122727102,0.00019799006494046587,-0.7069573032244845,-0.7072548032802882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0012235435424372554,0.0004857716558035464,0.0007802554173395037,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.3767505,34762,1728578977,366888064,base_link,0.0014211280882233015,0.0001821016684108097,-0.7069564809216672,-0.7072555982930016,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2099659215891734e-05,0.0014779317425563931,2.740413765422982e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.3966813,34763,1728578977,387058560,base_link,0.0014262245953136914,0.00017948075903010828,-0.7069541279400158,-0.7072579406826286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00013837142614647746,0.0008561923750676215,-0.00016568280989304196,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.4168196,34764,1728578977,406058560,base_link,0.0014291770085635594,0.00017417454317154532,-0.7069594992976541,-0.7072525669583087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0001350626116618514,0.00021310683223418897,0.0003982014022767544,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.4410322,34765,1728578977,426058560,base_link,0.001426294756842318,0.00017968018934970322,-0.7069658376378474,-0.7072462356289447,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00010250892955809832,-0.00035870968713425084,0.0011158570414409041,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.4737995,34766,1728578977,446058560,base_link,0.0014300700542171473,0.0001705319915567709,-0.7069670129246326,-0.7072450554474755,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.414053571759723e-05,0.0005096212844364345,0.00023171189241111273,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1728578977.4821339,34767,1728578977,467058560,base_link,0.0014290708871994358,0.0001710200840843411,-0.7069653404422236,-0.7072467291701962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.8835558623541147e-05,0.00017563565052114422,-0.0004959835787303746,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
